idx,smiles,metal_type,logK1_true,logK1_pred,uncertainty,cv,agreement_ratio,mean_attr,is_agreed,criterion_used,scenario,n_nodes
5030,COC1=O->[Zn+2]<-n2c1ccc1cccc(O)c12,Zn,6.58,6.615700531005859,0.35636668418601253,0.053866810100582065,0.5,0.04609289765357971,False,none,B,16
5031,COC1CC(N->[Cu+2])C(O)C(C)O1,Cu,4.16,6.160436630249023,1.0409263339799284,0.16896957090164094,0.5833333333333334,0.16882816950480142,False,none,D,12
5032,COCC(O)=O->[Ca+2],Ca,1.12,0.9929159045219421,0.09896006023305208,0.09966610443277998,0.8571428571428571,-0.5151462980679103,True,both,A,7
5033,COCC(O)=O->[Ce+3],Ce,2.06,1.954440188407898,0.13325367990580378,0.06817997332236259,0.5714285714285714,-0.53279219354902,True,mean,A,7
5034,COCC(O)=O->[Co+2],Co,1.315,1.0550114512443542,0.15346217995231512,0.145460203082451,0.7142857142857143,-0.716008186340332,True,both,C,7
5035,COCC(O)=O->[Cu+2],Cu,1.92,1.6656110763549805,0.1430236473006237,0.08586857360099713,0.42857142857142855,-0.8370436429977417,True,mean,A,7
5036,COCC(O)=O->[Dy+3],Dy,2.05,2.0808088302612306,0.1589149625942101,0.07637172636097447,0.8571428571428571,-1.0078589405332292,True,both,A,7
5037,COCC(O)=O->[Er+3],Er,2.08,1.982402467727661,0.14322107796814812,0.07224621654770033,0.7142857142857143,-0.8614414589745658,True,both,A,7
5038,COCC(O)=O->[Eu+3],Eu,2.12,2.1688250303268433,0.15401582738459638,0.07101348667180685,0.7142857142857143,-0.8277550424848285,True,both,A,7
5039,COCC(O)=O->[Gd+3],Gd,2.06,2.135543632507324,0.1337755355966112,0.06264237993561689,0.7142857142857143,-0.824466177395412,True,both,A,7
5040,COCC(O)=O->[Hg+2],Hg,3.54,3.288108539581299,0.25234831034705885,0.07674573613047225,0.7142857142857143,-1.5763288225446428,True,both,A,7
5041,COCC(O)=O->[Ho+3],Ho,2.07,2.0211894035339357,0.10773254003578227,0.05330155592910689,0.7142857142857143,-0.9327950477600098,True,both,A,7
5042,COCC(O)=O->[La+3],La,2.03,2.019716262817383,0.08465984539736017,0.041916702338805144,0.8571428571428571,-0.5502041407993862,True,both,A,7
5043,COCC(O)=O->[Lu+3],Lu,2.09,2.0758811235427856,0.08536444682795787,0.041122030476519446,0.7142857142857143,-1.048109803880964,True,both,A,7
5044,COCC(O)=O->[Nd+3],Nd,2.11,2.224268388748169,0.13384053113024594,0.060172833371773156,0.8571428571428571,-0.6841608796800885,True,both,A,7
5045,COCC(O)=O->[Ni+2],Ni,1.425,1.0451031804084778,0.17337750542859184,0.16589510842444033,0.7142857142857143,-0.7497403025627136,True,both,C,7
5046,COCC(O)=O->[Pd+2],Pd,3.6,3.356786870956421,0.14177838628066453,0.042236338418551074,0.7142857142857143,-2.0799398762839183,True,both,A,7
5047,COCC(O)=O->[Pr+3],Pr,2.07,2.0722304344177247,0.12662812855125952,0.061107165712890765,0.8571428571428571,-0.670395987374442,True,both,A,7
5048,COCC(O)=O->[Sm+3],Sm,2.13,2.221392107009888,0.09088711615630878,0.04091448595207609,0.7142857142857143,-0.7683278833116803,True,both,A,7
5049,COCC(O)=O->[Tb+3],Tb,2.05,2.1108291149139404,0.05945076314336468,0.028164649958312006,0.7142857142857143,-0.7224654470171247,True,both,A,7
5050,COCC(O)=O->[Tm+3],Tm,2.08,1.995327854156494,0.14353386099062315,0.07193497584450889,0.7142857142857143,-0.7857159887041364,True,both,A,7
5051,COCC(O)=O->[Y+3],Y,2.0,2.0480959177017213,0.11769113543602402,0.05746368342362187,0.7142857142857143,-0.7907249246324811,True,both,A,7
5052,COCC(O)=O->[Yb+3],Yb,2.08,1.972189688682556,0.09130257383517784,0.046295026466834914,0.5714285714285714,-0.8833117314747402,True,mean,A,7
5053,COCC1N->[Cu+2]<-P1(=O)(O)O,Cu,8.13,8.26665449142456,0.31986840420063334,0.03869381556135554,0.7,0.41452875137329104,True,both,A,10
5054,COCCC(O)=O->[Hg+2],Hg,4.24,3.5974979400634766,0.2625802620605323,0.07298969073374902,0.5,-1.3449703454971313,True,mean,A,8
5055,COCCCN1->[Cu+2]<-NC=1N=C(N)N,Cu,9.52,9.405301284790038,0.2947261618531497,0.03133617445405728,0.3076923076923077,0.06070888959444486,True,mean,A,13
5056,COCCN(CCO)C(=O)CN(CCN(CCN1(CC(=O)O)->[Dy+3]<-N(CCO)(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Dy,17.61,17.019493103027344,0.8063538159198549,0.04737825098777029,0.5952380952380952,0.3934448105948312,True,mean,A,42
5057,COCCN(CCO)C(=O)CN(CCN(CCN1(CC(=O)O)->[Gd+3]<-N(CCO)(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Gd,17.49,17.738285064697266,0.3248901998192688,0.018315761565128146,0.5714285714285714,0.5208838780721029,True,mean,A,42
5058,COCCN(CCO)C(=O)CN(CCN(CCN1(CC(=O)O)->[La+3]<-N(CCO)(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,La,16.78,14.151695251464844,0.4501497471604005,0.031808892091129894,0.5952380952380952,0.38493372145153226,True,mean,A,42
5059,COCCN(CCO)C(=O)CN(CCN(CCN1(CC(=O)O)->[Lu+3]<-N(CCO)(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Lu,17.75,16.819103050231934,1.202292405525688,0.0714837409542543,0.5952380952380952,0.6267057600475493,True,mean,A,42
5060,COCCN(CCO)C(=O)CN(CCN(CCN1(CC(=O)O)->[Nd+3]<-N(CCO)(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Nd,17.49,16.891162300109862,0.8447141360360464,0.05000923684396498,0.6190476190476191,0.40659806841895696,True,mean,A,42
5061,COCCN->[Ag],Ag,3.075,3.254242706298828,0.1739237550138985,0.05344523156716498,1.0,-0.45706836382548016,True,both,A,6
5062,COCCN->[Cu+2],Cu,4.5,6.315631484985351,0.36252757690694504,0.05740163557180473,0.6666666666666666,-0.023519436518351238,True,mean,A,6
5063,COCCN->[Hg+2],Hg,9.19,8.298471641540527,1.1235570649684834,0.13539325233627075,0.3333333333333333,-1.606506586074829,False,none,D,6
5064,COCCN1(CC(=O)O)->[Ba+2]<-O=C(O)C1,Ba,3.56,3.201279354095459,0.26550761114307186,0.0829379700348246,0.6428571428571429,-0.3847080724579947,True,mean,A,14
5065,COCCN1(CC(=O)O)->[Ca+2]<-O=C(O)C1,Ca,4.53,4.098023271560669,0.31389160579332814,0.07659585731776174,0.6428571428571429,-0.39822685718536377,True,mean,A,14
5066,COCCN1(CC(=O)O)->[Cd+2]<-O=C(O)C1,Cd,7.53,7.442387104034424,0.1435621510689098,0.01928979896666307,0.42857142857142855,0.01294956888471331,True,mean,A,14
5067,COCCN1(CC(=O)O)->[Co+2]<-O=C(O)C1,Co,7.96,8.006906223297118,0.2064719551412352,0.025786733275391514,0.5,0.12883336203438894,True,mean,A,14
5068,COCCN1(CC(=O)O)->[Cu+2]<-O=C(O)C1,Cu,12.34,11.528631019592286,0.3944943090030839,0.034218660336397456,0.5,0.40254926681518555,True,mean,A,14
5069,COCCN1(CC(=O)O)->[Fe+2]<-O=C(O)C1,Fe,6.81,7.066232299804687,0.17866388812939418,0.02528417982159071,0.5714285714285714,-0.197267941066197,False,none,B,14
5070,COCCN1(CC(=O)O)->[Hg+2]<-O=C(O)C1,Hg,5.94,8.576319694519043,2.4355390598141105,0.2839841734643609,0.35714285714285715,-0.9238170215061733,False,none,D,14
5071,COCCN1(CC(=O)O)->[Mg+2]<-O=C(O)C1,Mg,3.31,3.201877784729004,0.09721648075687138,0.03036233338465773,0.6428571428571429,-0.43269549097333637,True,mean,A,14
5072,COCCN1(CC(=O)O)->[Mn+2]<-O=C(O)C1,Mn,5.53,5.660056495666504,0.4071124746697139,0.07192728111131232,0.6428571428571429,-0.3249277557645525,True,mean,A,14
5073,COCCN1(CC(=O)O)->[Ni+2]<-O=C(O)C1,Ni,9.39,8.924937629699707,0.06812795408062751,0.007633437555229142,0.42857142857142855,0.09873325484139579,True,mean,A,14
5074,COCCN1(CC(=O)O)->[Pb+2]<-O=C(O)C1,Pb,9.49,9.062611389160157,0.3228457763100175,0.03562392366246391,0.5,0.07821341923304967,True,mean,A,14
5075,COCCN1(CC(=O)O)->[Sr+2]<-O=C(O)C1,Sr,3.84,3.385963869094849,0.16944443074188653,0.05004318926391355,0.5714285714285714,-0.3406764439174107,True,mean,A,14
5076,COCCN1(CC(=O)O)->[Zn+2]<-O=C(O)C1,Zn,8.43,8.258626174926757,0.16487856253827038,0.019964405585863997,0.42857142857142855,0.1386690480368478,True,mean,A,14
5077,COCCN1->[Cu+2]<-NC=1N=C(N)N,Cu,9.77,9.853072929382325,0.3821282469067502,0.03878264675857882,0.3333333333333333,0.13347578048706055,True,mean,A,12
5078,COCCN1->[Fe+3]<-N(CCOC)C(=O)c2ccc(c(O)c2O)C1=O,Fe,17.9,17.252644538879395,0.9082148808601639,0.05264206764438183,0.4782608695652174,0.0479291003683339,True,mean,A,23
5079,COCCN12->[Ba+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Ba,4.04,4.0244852066040036,0.15475926220117506,0.03845442441861183,0.5483870967741935,-0.11382022980720766,True,mean,A,31
5080,COCCN12->[Ca+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Ca,2.4,2.4737693786621096,0.3137032887389183,0.12681185701659006,0.8709677419354839,-0.14168085590485605,True,both,C,31
5081,COCCN12->[Cd+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Cd,4.72,5.082607460021973,0.7417614911243424,0.14594113296349973,0.7419354838709677,-0.25081586837768555,True,both,C,31
5082,COCCN12->[Ce+3]<-N(CC(=O)O)(CCN(CC(=O)O)CCN(CC(=O)O)CC1)CC2,Ce,18.8,19.339171600341796,0.6315457070049013,0.032656295732633116,0.5517241379310345,0.8117634345745218,True,mean,A,29
5083,COCCN12->[Co+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Co,2.68,2.825407600402832,0.6301390698433743,0.22302589890164248,0.8064516129032258,-0.12787565877360682,True,both,C,31
5084,COCCN12->[Cu+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Cu,5.645,6.599035549163818,1.3363725593644036,0.20251028342069455,0.5483870967741935,-0.20682834809826267,True,mean,C,31
5085,COCCN12->[Mg+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Mg,2.0,2.4271397590637207,0.4822635469942956,0.1986962412005194,0.8709677419354839,-0.2143894664702877,True,both,C,31
5086,COCCN12->[Mn+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Mn,2.78,3.0955288887023924,0.8144242114728056,0.26309695071661965,0.8064516129032258,-0.17819836062769737,True,both,C,31
5087,COCCN12->[Pb+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Pb,7.965,7.9693502426147464,0.16708706982399948,0.0209662098837782,0.3548387096774194,0.32846018575852914,True,mean,A,31
5088,COCCN12->[Sr+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Sr,3.435,3.3983692646026613,0.1714106153246715,0.050439078857639354,0.8064516129032258,-0.14806803580253355,True,both,A,31
5089,COCCN12->[Yb+3]<-N(CC(=O)O)(CCN(CC(=O)O)CCN(CC(=O)O)CC1)CC2,Yb,18.7,19.32348976135254,0.4224924641836162,0.021864190650935714,0.4827586206896552,0.6612740549547919,True,mean,A,29
5090,COCCN12->[Zn+2]<-N(CCOC)(CCC(=O)CCC(=O)CC1)CCC(=O)CCC(=O)CC2,Zn,2.58,2.7831846714019775,0.6278844390414264,0.22559927319703918,0.9354838709677419,-0.2495543187664401,True,both,C,31
5091,COCCNC(=O)C(CCO)N(CCN)CCN1->[Dy+3]<-N(CCOC)C(=O)C1CCO,Dy,17.61,17.8231559753418,0.24332500624091474,0.013652184078821565,0.6333333333333333,0.6361212730407715,True,mean,A,30
5092,COCCNC(=O)C(CCO)N(CCN)CCN1->[Gd+3]<-N(CCOC)C(=O)C1CCO,Gd,17.49,16.559709548950195,0.9693002226599019,0.05853364878137919,0.5666666666666667,0.6221446673075358,True,mean,A,30
5093,COCCNC(=O)C(CCO)N(CCN)CCN1->[La+3]<-N(CCOC)C(=O)C1CCO,La,16.78,15.71503963470459,2.2123685269250597,0.14078033389361208,0.6666666666666666,0.688761043548584,True,mean,C,30
5094,COCCNC(=O)C(CCO)N(CCN)CCN1->[Lu+3]<-N(CCOC)C(=O)C1CCO,Lu,17.75,18.01896743774414,0.18180034961319114,0.010089387765492924,0.7,0.7059425989786784,True,both,A,30
5095,COCCNC(=O)C(CCO)N(CCN)CCN1->[Nd+3]<-N(CCOC)C(=O)C1CCO,Nd,17.49,14.566924667358398,0.9499065968648117,0.06520982421178884,0.6,0.4662644386291504,True,mean,A,30
5096,COCCNC(=O)CN(CCN(CCN1(CC(=O)O)->[Dy+3]<-N(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Dy,17.745,18.040593719482423,0.48758311156711787,0.027026999174676075,0.6944444444444444,0.5797604454888238,True,mean,A,36
5097,COCCNC(=O)CN(CCN(CCN1(CC(=O)O)->[Gd+3]<-N(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Gd,17.265,17.144826126098632,0.43150000404286104,0.025167942845801868,0.6111111111111112,0.5834788746303983,True,mean,A,36
5098,COCCNC(=O)CN(CCN(CCN1(CC(=O)O)->[La+3]<-N(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,La,15.41,15.773776435852051,0.49634022320412063,0.03146616317421579,0.7222222222222222,0.601623879538642,True,both,A,36
5099,COCCNC(=O)CN(CCN(CCN1(CC(=O)O)->[Lu+3]<-N(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Lu,18.64,18.33949966430664,0.7576791363626664,0.04131405710251212,0.7222222222222222,0.6615369849734836,True,both,A,36
5100,COCCNC(=O)CN(CCN(CCN1(CC(=O)O)->[Nd+3]<-N(CCOC)C(=O)C1)CC(=O)O)CC(=O)O,Nd,16.52,16.918356323242186,0.42161515282609935,0.024920574124975173,0.6944444444444444,0.5489429632822672,True,mean,A,36
5101,COCc1cc(C)c2c(n1)N->[Cu+2]<-NC2,Cu,5.78,6.5263340950012205,0.45552753961546333,0.06979837884247606,0.5,0.023126636232648577,False,none,B,14
5102,COCc1cc(C)nc2c1CN->[Cu+2]<-N2,Cu,5.85,5.471839427947998,0.16337986807531737,0.029858308202692762,0.5714285714285714,-0.2761349678039551,True,mean,A,14
5103,COCc1cc(C)nc2c1CN->[Ni+2]<-N2,Ni,3.56,3.2001631259918213,0.27879092270638917,0.08711772235672641,0.7857142857142857,-0.4106529951095581,True,both,A,14
5104,COCc1cc(C)nc2c1CN->[Zn+2]<-N2,Zn,2.93,3.0621176242828367,0.2406050780057055,0.07857473406563094,0.7142857142857143,-0.3819643259048462,True,both,A,14
5105,COCc1ccccn1->[Cu+2],Cu,2.93,2.473503255844116,0.22023949584582622,0.08903950109039438,0.6,-0.32936954498291016,True,mean,A,10
5106,COP(=O)(O)(O)->[Ba+2],Ba,1.23,1.1800724506378173,0.13089255621215637,0.1109190847912857,0.8571428571428571,-0.8482966337885175,True,both,C,7
5107,COP(=O)(O)(O)->[Ca+2],Ca,1.442,1.4058498859405517,0.22779286230394402,0.16203213769978322,0.8571428571428571,-0.7896558472088405,True,both,C,7
5108,COP(=O)(O)(O)->[Cd+2],Cd,2.52,2.4508294105529784,0.17346744100576494,0.07077907595642312,0.7142857142857143,-0.45531184332711355,True,both,A,7
5109,COP(=O)(O)(O)->[Co+2],Co,1.99,1.9804147481918335,0.18032475348406563,0.09105403484230083,0.8571428571428571,-0.7297782557351249,True,both,A,7
5110,COP(=O)(O)(O)->[Cu+2],Cu,2.88,2.9816915512084963,0.20783846645950704,0.06970488492522607,0.8571428571428571,-0.3021889754704067,True,both,A,7
5111,COP(=O)(O)(O)->[Mg+2],Mg,1.67,1.6071521759033203,0.21854669234363647,0.13598382008897167,1.0,-0.9722434793199811,True,both,C,7
5112,COP(=O)(O)(O)->[Mn+2],Mn,2.2,2.062714099884033,0.15143696897964418,0.07341636390043489,0.8571428571428571,-0.7443363325936454,True,both,A,7
5113,COP(=O)(O)(O)->[Ni+2],Ni,1.775,1.9288336992263795,0.08895310436787891,0.046117560266370504,0.8571428571428571,-0.51328102179936,True,both,A,7
5114,COP(=O)(O)(O)->[PbH+2],Pb,2.98,2.87571177482605,0.10779713942156903,0.03748537679096495,0.7142857142857143,-0.34989534105573383,True,both,A,7
5115,COP(=O)(O)(O)->[Sr+2],Sr,1.25,1.2172792196273803,0.21079680838311493,0.1731704649058592,0.8571428571428571,-0.7332364576203483,True,both,C,7
5116,COP(=O)(O)(O)->[Zn+2],Zn,2.198,2.2123355865478516,0.12617542119941122,0.05703267712485541,0.8571428571428571,-0.4118089165006365,True,both,A,7
5117,COP(=O)(O)N1(P(=O)(O)OC)->[Ca+2]<-n2cccc(c2)C1,Ca,3.69,2.1880985260009767,0.28165765658074005,0.12872256584144984,0.631578947368421,-0.18996233061740272,True,mean,C,19
5118,COP(=O)(O)N1(P(=O)(O)OC)->[Co+2]<-n2cccc(c2)C1,Co,7.75,7.506344604492187,0.4364433355155791,0.05814325860477931,0.7894736842105263,0.35692759564048365,True,both,A,19
5119,COP(=O)(O)N1(P(=O)(O)OC)->[Cu+2]<-n2cccc(c2)C1,Cu,12.41,10.794616889953613,1.7138266915123908,0.1587667917244403,0.6842105263157895,0.18990223031294973,True,mean,C,19
5120,COP(=O)(O)N1(P(=O)(O)OC)->[Mg+2]<-n2cccc(c2)C1,Mg,4.25,3.5237056016921997,0.8221490169505876,0.23331943978400593,0.42105263157894735,0.049688088266473064,False,none,D,19
5121,COP(=O)(O)N1(P(=O)(O)OC)->[Mn+2]<-n2cccc(c2)C1,Mn,6.75,4.627548694610596,0.8960525640915683,0.19363438900927013,0.3157894736842105,0.0578014474166067,False,none,D,19
5122,COP(=O)(O)N1(P(=O)(O)OC)->[Ni+2]<-n2cccc(c2)C1,Ni,7.58,7.8393699645996096,0.3556615132603927,0.04536863483500078,0.6842105263157895,0.23723833184493215,True,mean,A,19
5123,COP(=O)(O)N1(P(=O)(O)OC)->[Zn+2]<-n2cccc(c2)C1,Zn,9.21,8.640671253204346,0.6620267081896919,0.07661750907884418,0.631578947368421,0.2643756113554302,True,mean,A,19
5124,COP1(=O)(O)->[Ca+2]<-P(=O)(O)(O)O1,Ca,2.87,2.7904525279998778,0.18478612331529812,0.06622084463402354,0.6363636363636364,-0.4293828444047408,True,mean,A,11
5125,COP1(=O)(O)->[Cd+2]<-P(=O)(O)(O)O1,Cd,4.27,4.3869281768798825,0.22080486982283173,0.05033245608772991,0.6363636363636364,0.01829615506258878,False,none,B,11
5126,COP1(=O)(O)->[Co+2]<-P(=O)(O)(O)O1,Co,3.715,3.928193473815918,0.1495552945669336,0.03807228324262066,0.7272727272727273,-0.2407651814547452,True,both,A,11
5127,COP1(=O)(O)->[Co+2]<-n2cccc3cccc(c32)O1,Co,1.23,1.1371609210968017,0.14092703107792215,0.12392883756680347,0.8823529411764706,-0.2643827550551471,True,both,C,17
5128,COP1(=O)(O)->[Cu+2]<-P(=O)(O)(OP(=O)(O)O)O1,Cu,6.17,6.655224323272705,0.3601164342649839,0.054110337499171886,0.2,0.34240697224934896,False,none,B,15
5129,COP1(=O)(O)->[Cu+2]<-n2cccc3cccc(c32)O1,Cu,2.52,2.8160104274749758,0.48948793140138885,0.17382319561944826,0.6470588235294118,-0.20856192532707662,True,mean,C,17
5130,COP1(=O)(O)->[Mg+2]<-P(=O)(O)(O)O1,Mg,3.29,3.349762773513794,0.14562359454679455,0.043472808193530686,0.6363636363636364,-0.28235136378895154,True,mean,A,11
5131,COP1(=O)(O)->[Mn+2]<-P(=O)(O)(O)O1,Mn,4.1,4.225192832946777,0.15976926585140525,0.03781348500962436,0.6363636363636364,-0.280858343297785,True,mean,A,11
5132,COP1(=O)(O)->[Ni+2]<-P(=O)(O)(O)O1,Ni,3.595,3.5218153953552247,0.12509992004042939,0.03552143028434098,0.6363636363636364,-0.12236228856173428,True,mean,A,11
5133,COP1(=O)(O)->[Ni+2]<-n2cccc3cccc(c32)O1,Ni,1.72,1.4876222610473633,0.083608998625058,0.056203110705128144,0.7647058823529411,-0.375693678855896,True,both,A,17
5134,COP1(=O)(O)->[Sr+2]<-P(=O)(O)(O)O1,Sr,2.33,2.158189058303833,0.07683266412632457,0.03560052527868388,0.7272727272727273,-0.5057475566864014,True,both,A,11
5135,COP1(=O)(O)->[Zn+2]<-n2cccc3cccc(c32)O1,Zn,1.18,1.328393530845642,0.18132212284913002,0.13649729439265046,0.7647058823529411,-0.2712037493200863,True,both,C,17
5136,COP1(=O)(OC)->[Cu+2]<-P(=O)(O)(O)OC1(O)c1ccccc1,Cu,4.18,4.228898715972901,0.5803977478006827,0.13724560146320655,0.65,-0.010070693492889405,True,mean,C,20
5137,COP1(O)(O)->[Ba+2]<-S=1,Ba,1.11,1.1779795050621034,0.25783988221754406,0.21888316486792414,0.8571428571428571,-0.33512833288737703,True,both,C,7
5138,COP1(O)(O)->[Ca+2]<-S=1,Ca,1.25,1.3888224005699157,0.2843193931251155,0.2047197633105878,1.0,-0.36775353976658415,True,both,C,7
5139,COP1(O)(O)->[Cd+2]<-S=1,Cd,4.5,4.578858661651611,0.13708492959616142,0.02993866806683969,0.8571428571428571,-0.10965595926557269,True,both,A,7
5140,COP1(O)(O)->[Co+2]<-S=1,Co,1.69,1.797111988067627,0.2526358967170194,0.14057882780508862,0.7142857142857143,-0.4456123965127127,True,both,C,7
5141,COP1(O)(O)->[Mg+2]<-S=1,Mg,1.33,1.409889531135559,0.30378223510022223,0.21546527468400214,1.0,-0.3203783205577305,True,both,C,7
5142,COP1(O)(O)->[Mn+2]<-S=1,Mn,1.82,1.8335357427597045,0.17446202820360016,0.09515060117727109,0.8571428571428571,-0.5434376852852958,True,both,A,7
5143,COP1(O)(O)->[Ni+2]<-S=1,Ni,1.62,1.667007064819336,0.10424412265390759,0.06253370177840559,0.7142857142857143,-0.36518159934452604,True,both,A,7
5144,COP1(O)(O)->[Pb+2]<-S=1,Pb,4.78,4.683548641204834,0.2999589775687703,0.06404523589865108,0.5714285714285714,0.013316358838762556,False,none,B,7
5145,COP1(O)(O)->[Sr+2]<-S=1,Sr,1.1,1.196634542942047,0.27783462039537676,0.23218001020787202,1.0,-0.35542729922703337,True,both,C,7
5146,COP1(O)(O)->[Zn+2]<-S=1,Zn,2.34,2.161954402923584,0.10085398261519646,0.04664944944204784,0.7142857142857143,-0.3153977394104004,True,both,A,7
5147,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](N->[Cu+2])[C@@H]1O,Cu,3.92,4.867174959182739,1.1687356987627253,0.24012609132895668,0.6428571428571429,-0.5143304892948696,True,mean,C,14
5148,COc1c(C)[nH]2->[Hg+2]<-[nH](c1=O)c2=O,Hg,8.14,8.201031398773193,0.17368573657737266,0.021178523545630448,0.5,0.026928027470906574,True,mean,A,12
5149,COc1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n2->[Cu+2]<-n1c2,Cu,1.1,1.0446518898010253,0.055634424153652225,0.053256424170398914,0.7619047619047619,-0.17920281205858504,True,both,A,21
5150,COc1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n2->[Ni+2]<-n1c2,Ni,0.3,0.7888700604438782,0.17761955509983135,0.22515692254804182,0.6190476190476191,-0.054947481268928164,True,mean,C,21
5151,COc1cc(/C=C/C(O)=O->[Cu+2])ccc1O,Cu,12.85,9.407610130310058,3.8144822696059606,0.40546772419025,0.5333333333333333,0.30002727508544924,True,mean,C,15
5152,COc1cc(C(O)C(O)=O->[Ni+2])ccc1O,Ni,1.52,2.396378755569458,0.44877119357433926,0.1872705608540986,0.7333333333333333,-0.5149618625640869,True,both,C,15
5153,COc1cc(C)c2c(n1)N->[Cu+2]<-NCC2,Cu,5.78,5.895516967773437,0.22315911026842966,0.03785233958078324,0.5714285714285714,-0.1480781010219029,True,mean,A,14
5154,COc1cc(C)n(->[Ag])c(C)c1,Ag,2.62,2.75500168800354,0.11314109917309802,0.041067524446813566,0.45454545454545453,-0.05295408855785023,True,mean,A,11
5155,COc1cc(C)n(->[Ca+2])c(C)c1,Ca,0.8,0.5836610674858094,0.2440711433683072,0.4181727323696151,0.2727272727272727,-0.038213507695631546,True,mean,C,11
5156,COc1cc(C)n(->[Mg+2])c(C)c1,Mg,0.57,0.7653308987617493,0.11909857827716591,0.15561710427458098,0.2727272727272727,-0.06163638288324529,True,mean,C,11
5157,COc1cc(C)n(->[Ni+2])c(C)c1,Ni,0.775,0.8863191485404969,0.1098572280078277,0.12394770911666499,0.5454545454545454,-0.14566048166968606,True,mean,C,11
5158,COc1cc(C=CC(O)=CC(C=Cc2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(OC)c2)=O->[Fe+3])ccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Fe,10.7,10.018531227111817,0.9137481714331177,0.09120580160097348,0.56,0.09303220748901367,True,mean,A,50
5159,COc1cc(CN2(CC(=O)O)->[Fe+3]<-N(CC(=O)O)(Cc3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,Fe,13.95,14.539428329467773,1.429714278889686,0.09833359651369605,0.5384615384615384,0.24860311165834084,True,mean,A,39
5160,COc1cc(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)NC(C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)CSSC[C@@H]3N->[Ni+2]<-N2C3=O)ccc1O,Ni,2.71,2.7883791446685793,0.178793279627139,0.06412086389650214,0.6842105263157895,-0.08665374078248676,True,mean,A,76
5161,COc1cc2cc(c1O)CN(CC(=O)O)(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)Cc1cc(cc(OC)c1O)C2=O,Ca,7.8,7.880264377593994,0.5737131830985819,0.07280379890931378,0.3170731707317073,0.024445138326505335,True,mean,A,41
5162,COc1cc2cc(c1O)CN(CC(=O)O)(CC(=O)O)->[Y+3]<-N(CC(=O)O)(CC(=O)O)Cc1cc(cc(OC)c1O)C2=O,Y,22.1,20.852486419677735,2.748844395519643,0.13182333944242056,0.7073170731707317,0.8117511097977801,True,both,C,41
5163,COc1cc2cc(c1O)CN(CC(=O)O)(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)Cc1cc(cc(OC)c1O)C2=O,Zn,13.5,13.603679084777832,0.14713379124861353,0.010815735238363015,0.5609756097560976,0.26879629274693934,True,mean,A,41
5164,COc1cc2n(->[Hg+2]<-N2)c(SC)n1,Hg,13.76,6.5541153907775875,0.5704147355443033,0.08703153690991526,0.5,-0.4473441441853841,True,mean,A,12
5165,COc1cc[n+]2c(c1)C(O)=O->[Co+2]<-[O-]2,Co,3.86,3.892665147781372,0.1532871412966797,0.039378455499581265,0.46153846153846156,0.09408937967740573,False,none,B,13
5166,COc1cc[n+]2c(c1)C(O)=O->[Cu+2]<-[O-]2,Cu,4.06,4.227079200744629,0.020226127205168684,0.004784894307541177,0.5384615384615384,-0.3623822102179894,True,mean,A,13
